Antonio;Tarjeta de Crédito;230.91
Jorge;Tarjeta de Crédito;217.74
Jorge;Efectivo;169.94
Raúl;Tarjeta de Crédito;259.56
Teresa;Tarjeta de Crédito;329.89
Antonio;Tarjeta de Crédito;129.65
Roberto;Bizum;151.78
Ana;Bizum;445.12
Lucía;Efectivo;143.91
Sofía;Tarjeta de Crédito;299.2
Pedro;Efectivo;313.7
Juan;Bizum;202.21
Marta;Tarjeta de Crédito;108.04
Roberto;Bizum;202.7
Roberto;Tarjeta de Crédito;280.66
Ana;Tarjeta de Crédito;296.75
María;Tarjeta de Crédito;129.78
Diego;Bizum;69.14
Diego;Efectivo;404.93
Teresa;Tarjeta de Crédito;448.33
Jorge;Efectivo;412.28
Juan;Bizum;18.51
Marta;Tarjeta de Crédito;265.99
Luis;Efectivo;104.71
Isabel;Bizum;491.74
Elena;Efectivo;410.64
Laura;Bizum;69.82
Teresa;Bizum;75.6
Carlos;Efectivo;413.86
Elena;Tarjeta de Crédito;132.83
Antonio;Tarjeta de Crédito;425.57
Isabel;Bizum;264.99
Carmen;Efectivo;166.92
Roberto;Efectivo;333.46
Elena;Efectivo;413.37
Pedro;Efectivo;119.28
Ana;Efectivo;143.37
Luis;Efectivo;409.95
Sofía;Tarjeta de Crédito;476.61
Roberto;Bizum;96.9
Laura;Tarjeta de Crédito;267.24
Jorge;Efectivo;68.49
Sofía;Bizum;303.2
Marta;Tarjeta de Crédito;349.93
Elena;Tarjeta de Crédito;147.19
Carlos;Efectivo;468.82
Marta;Tarjeta de Crédito;258.9
Juan;Tarjeta de Crédito;183.51
Laura;Tarjeta de Crédito;164.71
Roberto;Bizum;73.52
Jorge;Bizum;68.57
María;Tarjeta de Crédito;411.52
Raúl;Bizum;207.63
Carmen;Bizum;363.02
Carlos;Bizum;316.78
Antonio;Tarjeta de Crédito;142.13
Roberto;Bizum;93.61
Isabel;Efectivo;165.09
Carmen;Tarjeta de Crédito;4.05
Marta;Tarjeta de Crédito;414.22
Antonio;Tarjeta de Crédito;499.33
Teresa;Efectivo;478.08
Antonio;Tarjeta de Crédito;155.14
Juan;Tarjeta de Crédito;319.64
Carlos;Efectivo;95.43
Lucía;Efectivo;165.15
Juan;Bizum;8.02
Raúl;Bizum;335.63
Teresa;Tarjeta de Crédito;329.88
Pedro;Tarjeta de Crédito;125.66
Roberto;Bizum;278.83
María;Bizum;496.32
Carlos;Tarjeta de Crédito;453.77
Sofía;Tarjeta de Crédito;425.67
Diego;Bizum;43.11
Diego;Bizum;483.17
Marta;Efectivo;363.47
Juan;Efectivo;264.62
Jorge;Efectivo;375.99
Roberto;Efectivo;236.19
Roberto;Bizum;478.5
Sofía;Bizum;111.23
Roberto;Bizum;139.58
Raúl;Bizum;105.33
Pedro;Bizum;358.55
Ana;Bizum;326.01
Pedro;Bizum;236.04
Carlos;Tarjeta de Crédito;296.58
María;Efectivo;341.55
Teresa;Bizum;1.11
María;Efectivo;50.6
Raúl;Bizum;8.85
Miguel;Bizum;246.99
Sofía;Bizum;181.96
Carlos;Bizum;177.52
Pedro;Efectivo;401.64
Teresa;Tarjeta de Crédito;447.91
Carlos;Bizum;481.16
Diego;Tarjeta de Crédito;346.56
Elena;Tarjeta de Crédito;278.82
Carmen;Efectivo;70.88
Lucía;Efectivo;185.44
Ana;Tarjeta de Crédito;288.98
Jorge;Tarjeta de Crédito;490.94
Teresa;Tarjeta de Crédito;418.55
Isabel;Tarjeta de Crédito;441.32
Antonio;Tarjeta de Crédito;404.25
Juan;Bizum;285.7
Diego;Efectivo;79.8
Raúl;Bizum;108.99
Antonio;Efectivo;83.49
Laura;Tarjeta de Crédito;199.96
Roberto;Efectivo;381.81
Marta;Tarjeta de Crédito;39.09
Raúl;Tarjeta de Crédito;71.55
Antonio;Bizum;44.03
Carmen;Tarjeta de Crédito;217.38
Isabel;Efectivo;415.18
Antonio;Tarjeta de Crédito;148.44
Marta;Tarjeta de Crédito;359.6
Carlos;Tarjeta de Crédito;235.14
Marta;Tarjeta de Crédito;204.59
Juan;Efectivo;10.95
Diego;Tarjeta de Crédito;226.2
Carlos;Bizum;328.48
Laura;Bizum;447.38
Diego;Efectivo;23.31
Jorge;Bizum;390.51
Carlos;Tarjeta de Crédito;77.81
Carlos;Bizum;400.91
Isabel;Efectivo;44.03
Marta;Efectivo;151.69
Luis;Tarjeta de Crédito;68.95
Antonio;Bizum;414.19
Lucía;Efectivo;324.31
Juan;Efectivo;305.69
Roberto;Tarjeta de Crédito;51.27
Antonio;Efectivo;290.64
Pedro;Efectivo;156.2
Luis;Efectivo;267.5
Teresa;Tarjeta de Crédito;448.73
Miguel;Efectivo;392.6
Antonio;Tarjeta de Crédito;387.67
Sofía;Efectivo;396.55
Raúl;Efectivo;270.34
Ana;Bizum;402.24
Ana;Bizum;98.73
Laura;Tarjeta de Crédito;26.43
Carlos;Efectivo;84.58
Antonio;Tarjeta de Crédito;297.21
Marta;Efectivo;146.06
Juan;Bizum;470.89
Raúl;Tarjeta de Crédito;85.14
Juan;Bizum;483.31
Marta;Tarjeta de Crédito;300.88
Lucía;Tarjeta de Crédito;425.42
Juan;Bizum;478.56
Ana;Efectivo;289.6
Antonio;Tarjeta de Crédito;356.53
Jorge;Efectivo;26.24
Pedro;Bizum;264.32
Elena;Efectivo;154.93
Lucía;Efectivo;369.87
Teresa;Efectivo;437.02
Elena;Efectivo;58.74
Jorge;Efectivo;200.04
Ana;Tarjeta de Crédito;113.86
Elena;Tarjeta de Crédito;280.56
Miguel;Bizum;78.26
Juan;Tarjeta de Crédito;225.71
Carlos;Efectivo;121.87
María;Bizum;396.96
Pedro;Bizum;225.02
Marta;Tarjeta de Crédito;342.71
Teresa;Efectivo;32.46
Elena;Bizum;169.42
Isabel;Tarjeta de Crédito;152.18
Juan;Tarjeta de Crédito;77.22
Pedro;Bizum;120.17
María;Efectivo;309.31
Miguel;Tarjeta de Crédito;116.73
Antonio;Efectivo;309.55
Luis;Tarjeta de Crédito;93.99
Raúl;Tarjeta de Crédito;56.61
Raúl;Tarjeta de Crédito;421.99
Elena;Tarjeta de Crédito;257.25
Lucía;Tarjeta de Crédito;335.11
Lucía;Efectivo;396.4
Miguel;Tarjeta de Crédito;441.08
Marta;Efectivo;402.66
Pedro;Tarjeta de Crédito;31.93
Marta;Tarjeta de Crédito;473.35
Jorge;Bizum;164.65
Sofía;Efectivo;294.45
Ana;Tarjeta de Crédito;231.04
Pedro;Tarjeta de Crédito;273.41
Lucía;Bizum;393.99
Laura;Bizum;133.77
Raúl;Bizum;278.14
Elena;Tarjeta de Crédito;427.99
Raúl;Efectivo;351.3
Juan;Tarjeta de Crédito;97.07
Juan;Efectivo;0.04
Isabel;Efectivo;460.99
Ana;Bizum;271.81
Isabel;Efectivo;372.62
Diego;Bizum;166.66
Elena;Bizum;369.89
Diego;Bizum;250.68
Raúl;Tarjeta de Crédito;203.76
Isabel;Bizum;65.35
Ana;Tarjeta de Crédito;227.66
Carmen;Efectivo;118.75
Luis;Tarjeta de Crédito;435.52
Juan;Bizum;433.42
Roberto;Bizum;384.22
Juan;Tarjeta de Crédito;364.85
Carmen;Bizum;208.6
Miguel;Bizum;1.45
Elena;Bizum;155.35
Pedro;Efectivo;176.31
Raúl;Bizum;254.29
Roberto;Bizum;363.61
Ana;Efectivo;264.05
Luis;Tarjeta de Crédito;367.72
María;Tarjeta de Crédito;310.78
Sofía;Bizum;104.78
Diego;Bizum;392.17
Raúl;Tarjeta de Crédito;206.43
Pedro;Efectivo;155.77
Luis;Bizum;351.61
Antonio;Efectivo;231.38
Raúl;Bizum;394.64
Sofía;Bizum;58.38
Carmen;Bizum;242.19
Pedro;Efectivo;345.3
Sofía;Efectivo;118.01
Raúl;Efectivo;52.26
Sofía;Tarjeta de Crédito;388.52
Isabel;Tarjeta de Crédito;392.69
Teresa;Tarjeta de Crédito;479.5
Teresa;Bizum;393.86
Miguel;Bizum;114.22
Laura;Tarjeta de Crédito;63.53
Miguel;Efectivo;346.4
Roberto;Bizum;400.96
Lucía;Bizum;290.19
Juan;Bizum;229.01
Lucía;Efectivo;263.7
Jorge;Bizum;470.63
Laura;Tarjeta de Crédito;436.25
Ana;Tarjeta de Crédito;279.24
Antonio;Tarjeta de Crédito;328.94
Roberto;Efectivo;232.77
María;Efectivo;118.6
Antonio;Efectivo;295.94
Roberto;Bizum;324.37
Roberto;Tarjeta de Crédito;205.87
Laura;Efectivo;196.18
Miguel;Bizum;175.75
Teresa;Bizum;221.75
Marta;Efectivo;0.72
Isabel;Efectivo;160.45
María;Bizum;224.19
Roberto;Tarjeta de Crédito;219.89
Carlos;Bizum;275.05
Lucía;Bizum;332.37
Diego;Efectivo;46.14
Lucía;Efectivo;159.98
Isabel;Tarjeta de Crédito;428.69
Luis;Bizum;346.55
Diego;Bizum;9.68
Elena;Bizum;475.18
Teresa;Tarjeta de Crédito;211.85
Antonio;Efectivo;253.79
María;Bizum;430.47
Miguel;Bizum;55.81
Roberto;Tarjeta de Crédito;177.58
Ana;Efectivo;394.24
Raúl;Tarjeta de Crédito;463.06
Lucía;Tarjeta de Crédito;230.76
Raúl;Efectivo;497.08
Teresa;Efectivo;58.78
Raúl;Bizum;361.61
Isabel;Tarjeta de Crédito;281.8
Juan;Bizum;106.05
Teresa;Tarjeta de Crédito;360.28
Miguel;Tarjeta de Crédito;355.82
Luis;Tarjeta de Crédito;495.95
Isabel;Efectivo;433.29
Raúl;Efectivo;477.94
Isabel;Efectivo;366.72
Elena;Tarjeta de Crédito;355.82
Pedro;Tarjeta de Crédito;245.73
Sofía;Efectivo;43.78
Marta;Efectivo;286.63
Miguel;Efectivo;360.29
Ana;Bizum;207.8
Jorge;Bizum;30.09
Antonio;Efectivo;138.4
Roberto;Tarjeta de Crédito;337.24
Marta;Bizum;159.11
Teresa;Bizum;48.15
Juan;Efectivo;381.4
Raúl;Efectivo;276.05
Raúl;Efectivo;152.85
Jorge;Efectivo;423.28
Carmen;Efectivo;55.25
Isabel;Efectivo;35.93
Antonio;Efectivo;272.18
Lucía;Bizum;35.23
Jorge;Efectivo;421.66
Miguel;Efectivo;324.0
Luis;Efectivo;87.77
María;Tarjeta de Crédito;181.64
Isabel;Bizum;99.48
Raúl;Efectivo;286.35
Luis;Tarjeta de Crédito;3.01
Raúl;Efectivo;316.72
Elena;Efectivo;316.26
Sofía;Tarjeta de Crédito;257.15
Luis;Tarjeta de Crédito;336.32
Miguel;Tarjeta de Crédito;59.59
Luis;Efectivo;194.04
María;Bizum;304.64
Roberto;Efectivo;117.8
Sofía;Efectivo;29.63
Miguel;Tarjeta de Crédito;197.58
Roberto;Tarjeta de Crédito;463.77
Raúl;Tarjeta de Crédito;183.12
Miguel;Efectivo;312.41
Marta;Tarjeta de Crédito;247.54
Raúl;Efectivo;144.91
Teresa;Tarjeta de Crédito;372.61
Jorge;Efectivo;363.61
Pedro;Tarjeta de Crédito;342.17
Carmen;Bizum;155.2
Antonio;Bizum;32.62
Teresa;Efectivo;69.32
Laura;Tarjeta de Crédito;77.46
Pedro;Bizum;23.67
Ana;Tarjeta de Crédito;394.74
Isabel;Efectivo;247.62
Carmen;Bizum;442.26
Roberto;Efectivo;21.01
Diego;Tarjeta de Crédito;279.89
Laura;Bizum;447.64
Miguel;Efectivo;299.56
Pedro;Efectivo;356.74
Ana;Tarjeta de Crédito;364.9
Laura;Tarjeta de Crédito;60.79
Jorge;Bizum;359.33
Marta;Tarjeta de Crédito;62.17
Teresa;Efectivo;116.25
Juan;Efectivo;173.91
Laura;Efectivo;396.51
Juan;Bizum;278.98
Antonio;Tarjeta de Crédito;25.1
Jorge;Efectivo;114.96
Roberto;Efectivo;93.93
Carlos;Tarjeta de Crédito;95.53
Diego;Bizum;204.48
Ana;Efectivo;120.44
Roberto;Bizum;68.78
Isabel;Bizum;65.97
Carmen;Efectivo;463.97
Miguel;Bizum;265.71
Carmen;Tarjeta de Crédito;30.44
Diego;Efectivo;330.0
Teresa;Bizum;409.53
Diego;Bizum;419.61
Laura;Bizum;322.53
Antonio;Efectivo;359.57
María;Tarjeta de Crédito;27.1
Teresa;Bizum;237.36
Elena;Efectivo;146.12
Isabel;Efectivo;383.25
Elena;Efectivo;414.82
Sofía;Tarjeta de Crédito;374.48
Miguel;Tarjeta de Crédito;173.39
Isabel;Efectivo;322.46
María;Efectivo;228.27
Roberto;Tarjeta de Crédito;120.71
Lucía;Bizum;235.12
María;Tarjeta de Crédito;270.41
Isabel;Efectivo;86.23
Ana;Bizum;6.18
Raúl;Tarjeta de Crédito;230.14
Carmen;Tarjeta de Crédito;266.73
Carmen;Efectivo;416.62
Teresa;Bizum;170.66
Diego;Efectivo;489.74
Roberto;Bizum;370.13
Teresa;Bizum;313.31
Miguel;Efectivo;98.46
Roberto;Efectivo;399.09
Diego;Bizum;190.13
Miguel;Efectivo;174.15
Carlos;Bizum;108.87
Teresa;Tarjeta de Crédito;56.04
Carlos;Bizum;424.06
Roberto;Tarjeta de Crédito;346.03
Roberto;Efectivo;233.21
Laura;Bizum;131.62
Raúl;Bizum;342.95
Carlos;Tarjeta de Crédito;134.51
Carlos;Efectivo;284.02
Luis;Efectivo;469.42
Carmen;Efectivo;287.3
Carlos;Efectivo;142.8
María;Efectivo;4.96
Raúl;Efectivo;478.76
Ana;Tarjeta de Crédito;192.58
Lucía;Tarjeta de Crédito;488.99
Carmen;Tarjeta de Crédito;9.06
María;Efectivo;412.28
Jorge;Bizum;1.0
Sofía;Bizum;96.93
Elena;Efectivo;132.88
Carlos;Tarjeta de Crédito;317.82
Carmen;Tarjeta de Crédito;434.21
Carlos;Tarjeta de Crédito;228.86
Luis;Tarjeta de Crédito;203.43
Marta;Tarjeta de Crédito;335.11
Carmen;Efectivo;37.96
Marta;Bizum;165.37
Elena;Efectivo;258.03
Raúl;Bizum;371.23
Marta;Efectivo;406.03
Isabel;Tarjeta de Crédito;155.2
Laura;Efectivo;158.21
Laura;Tarjeta de Crédito;335.94
Pedro;Tarjeta de Crédito;428.07
Elena;Tarjeta de Crédito;397.44
Jorge;Bizum;75.51
Lucía;Bizum;351.04
Ana;Efectivo;193.55
Teresa;Efectivo;488.07
Roberto;Efectivo;479.1
Teresa;Efectivo;32.19
Jorge;Tarjeta de Crédito;276.61
Sofía;Bizum;336.0
Sofía;Efectivo;155.12
Teresa;Bizum;418.33
Laura;Tarjeta de Crédito;486.76
Miguel;Bizum;78.78
Antonio;Tarjeta de Crédito;4.91
Miguel;Tarjeta de Crédito;79.01
Antonio;Efectivo;248.62
María;Tarjeta de Crédito;73.4
Carlos;Bizum;353.81
Pedro;Tarjeta de Crédito;343.15
Jorge;Efectivo;144.95
Luis;Bizum;244.99
Ana;Efectivo;422.3
Miguel;Tarjeta de Crédito;356.01
Laura;Efectivo;250.61
Roberto;Bizum;408.84
Miguel;Bizum;205.27
Roberto;Efectivo;401.57
Juan;Efectivo;218.97
Teresa;Tarjeta de Crédito;449.24
Sofía;Efectivo;325.68
Miguel;Tarjeta de Crédito;237.68
Roberto;Efectivo;364.7
Raúl;Efectivo;487.15
Diego;Efectivo;224.6
Miguel;Efectivo;345.49
Luis;Tarjeta de Crédito;493.03
Ana;Bizum;226.15
María;Bizum;345.11
Luis;Bizum;272.27
Teresa;Efectivo;345.33
Carlos;Tarjeta de Crédito;103.92
Elena;Bizum;225.95
Jorge;Bizum;74.87
Jorge;Bizum;418.96
Marta;Bizum;59.84
Pedro;Efectivo;34.7
Juan;Bizum;443.34
Carmen;Bizum;166.86
Teresa;Tarjeta de Crédito;4.44
Carmen;Tarjeta de Crédito;12.25
Teresa;Efectivo;232.35
Luis;Bizum;39.0
Lucía;Bizum;379.47
Teresa;Tarjeta de Crédito;326.9
Antonio;Bizum;130.1
Luis;Efectivo;315.07
Roberto;Tarjeta de Crédito;408.07
Isabel;Tarjeta de Crédito;385.38
Carlos;Bizum;413.16
Luis;Efectivo;133.98
María;Bizum;23.38
Ana;Tarjeta de Crédito;255.26
Miguel;Efectivo;158.37
Juan;Bizum;73.08
Lucía;Bizum;114.11
Ana;Tarjeta de Crédito;352.18
Juan;Bizum;160.71
Lucía;Efectivo;470.64
Teresa;Bizum;79.49
Luis;Bizum;223.8
Luis;Bizum;101.27
Diego;Bizum;412.13
Pedro;Tarjeta de Crédito;35.54
Carmen;Tarjeta de Crédito;318.72
Laura;Efectivo;345.35
Raúl;Tarjeta de Crédito;28.14
Raúl;Efectivo;10.91
Raúl;Bizum;132.6
Lucía;Tarjeta de Crédito;365.28
Pedro;Efectivo;486.36
Juan;Bizum;367.39
Jorge;Efectivo;235.9
Raúl;Bizum;212.81
Lucía;Bizum;249.92
Jorge;Tarjeta de Crédito;327.51
Miguel;Bizum;223.35
Jorge;Bizum;279.82
Lucía;Tarjeta de Crédito;465.63
Sofía;Efectivo;121.21
Luis;Bizum;176.21
Roberto;Efectivo;20.52
María;Tarjeta de Crédito;0.52
Luis;Tarjeta de Crédito;434.93
Luis;Tarjeta de Crédito;392.77
Marta;Tarjeta de Crédito;117.92
Jorge;Bizum;195.09
Raúl;Efectivo;205.07
Roberto;Tarjeta de Crédito;348.66
Roberto;Bizum;291.39
Antonio;Tarjeta de Crédito;296.49
Carmen;Tarjeta de Crédito;414.48
Isabel;Efectivo;170.49
Sofía;Bizum;375.95
Carlos;Efectivo;306.75
Isabel;Bizum;150.79
Elena;Tarjeta de Crédito;251.5
Miguel;Bizum;12.0
Juan;Bizum;119.93
Luis;Tarjeta de Crédito;428.82
Lucía;Tarjeta de Crédito;143.2
Sofía;Efectivo;401.42
Sofía;Tarjeta de Crédito;350.24
Luis;Bizum;472.05
Roberto;Tarjeta de Crédito;116.66
Raúl;Tarjeta de Crédito;416.15
Diego;Bizum;457.13
Carmen;Tarjeta de Crédito;467.4
Sofía;Tarjeta de Crédito;81.15
Teresa;Bizum;430.26
Elena;Efectivo;281.54
Elena;Tarjeta de Crédito;424.36
Raúl;Bizum;468.63
Raúl;Bizum;109.37
María;Bizum;315.34
Ana;Bizum;95.09
Isabel;Efectivo;213.92
Ana;Efectivo;447.44
Luis;Bizum;334.34
Teresa;Tarjeta de Crédito;247.63
María;Bizum;253.3
Diego;Efectivo;407.29
Ana;Bizum;241.58
Teresa;Bizum;78.18
Diego;Bizum;111.55
Miguel;Efectivo;36.73
Raúl;Tarjeta de Crédito;158.84
Miguel;Efectivo;394.33
Pedro;Tarjeta de Crédito;435.65
María;Efectivo;124.29
María;Bizum;439.56
Ana;Tarjeta de Crédito;255.98
Isabel;Bizum;148.15
Marta;Bizum;15.6
Diego;Bizum;460.89
Jorge;Bizum;493.57
Teresa;Efectivo;435.22
Carlos;Efectivo;218.54
Pedro;Efectivo;217.83
Lucía;Tarjeta de Crédito;364.63
Antonio;Bizum;348.13
Raúl;Tarjeta de Crédito;256.6
Miguel;Bizum;358.47
Juan;Bizum;63.25
Laura;Tarjeta de Crédito;193.44
Elena;Tarjeta de Crédito;8.44
María;Bizum;259.1
María;Bizum;0.29
Raúl;Bizum;326.81
Lucía;Bizum;405.1
Carmen;Bizum;487.5
Marta;Efectivo;273.08
Ana;Bizum;291.92
Antonio;Efectivo;113.25
Carlos;Efectivo;394.14
Isabel;Efectivo;456.6
María;Bizum;79.4
Roberto;Bizum;105.9
Ana;Efectivo;37.06
Pedro;Tarjeta de Crédito;238.54
Sofía;Bizum;396.09
Laura;Bizum;342.74
Antonio;Tarjeta de Crédito;268.65
Elena;Efectivo;134.57
Luis;Bizum;337.3
Sofía;Bizum;457.5
Diego;Bizum;318.93
Elena;Bizum;218.08
Diego;Bizum;98.59
Teresa;Tarjeta de Crédito;207.0
María;Bizum;77.39
Luis;Bizum;67.55
Marta;Efectivo;242.81
Jorge;Bizum;275.17
Isabel;Bizum;413.29
Antonio;Efectivo;386.53
Laura;Bizum;29.83
Sofía;Tarjeta de Crédito;421.6
Antonio;Bizum;300.85
Juan;Bizum;152.16
Miguel;Bizum;115.62
Laura;Bizum;332.73
Sofía;Efectivo;35.41
Ana;Tarjeta de Crédito;429.75
Roberto;Tarjeta de Crédito;282.72
Diego;Efectivo;26.64
Pedro;Bizum;373.22
Lucía;Bizum;132.98
Juan;Bizum;157.14
Roberto;Tarjeta de Crédito;94.47
Marta;Bizum;97.5
Raúl;Efectivo;423.99
Ana;Tarjeta de Crédito;445.4
Luis;Tarjeta de Crédito;408.48
Roberto;Tarjeta de Crédito;70.77
Juan;Bizum;221.53
Luis;Bizum;342.33
Carlos;Tarjeta de Crédito;309.08
Antonio;Tarjeta de Crédito;155.43
Miguel;Bizum;296.39
Isabel;Efectivo;466.13
Elena;Bizum;346.43
Laura;Bizum;30.97
Diego;Bizum;71.91
Ana;Efectivo;15.67
Carmen;Tarjeta de Crédito;212.22
Lucía;Tarjeta de Crédito;187.23
Carmen;Bizum;172.84
Sofía;Efectivo;498.28
Miguel;Bizum;125.0
Roberto;Efectivo;335.16
Miguel;Tarjeta de Crédito;392.79
Lucía;Efectivo;168.54
Carlos;Tarjeta de Crédito;252.24
Marta;Tarjeta de Crédito;73.72
Isabel;Tarjeta de Crédito;425.32
Antonio;Bizum;207.47
Luis;Bizum;82.4
Teresa;Efectivo;313.73
Ana;Tarjeta de Crédito;118.42
Teresa;Efectivo;480.33
Marta;Tarjeta de Crédito;81.86
Miguel;Bizum;16.21
Luis;Tarjeta de Crédito;236.68
María;Bizum;440.24
Luis;Efectivo;217.41
Ana;Bizum;238.97
Elena;Tarjeta de Crédito;341.3
Laura;Tarjeta de Crédito;177.15
Diego;Tarjeta de Crédito;52.55
Juan;Bizum;90.4
Miguel;Bizum;62.76
Luis;Tarjeta de Crédito;415.42
Juan;Bizum;34.67
Miguel;Bizum;55.94
Carlos;Efectivo;157.71
Pedro;Tarjeta de Crédito;384.96
Carmen;Efectivo;349.89
Sofía;Bizum;315.45
Pedro;Tarjeta de Crédito;235.15
Isabel;Bizum;412.02
Sofía;Efectivo;173.72
Luis;Efectivo;150.43
Diego;Bizum;114.4
Marta;Tarjeta de Crédito;175.71
Miguel;Efectivo;31.48
Carlos;Efectivo;215.12
Carlos;Bizum;409.05
Marta;Tarjeta de Crédito;448.02
Roberto;Efectivo;107.48
Antonio;Tarjeta de Crédito;309.16
Raúl;Efectivo;41.43
Laura;Bizum;34.91
María;Efectivo;419.57
Jorge;Tarjeta de Crédito;370.72
Jorge;Efectivo;10.35
Teresa;Tarjeta de Crédito;218.25
Antonio;Efectivo;99.66
Sofía;Tarjeta de Crédito;195.46
Jorge;Bizum;191.36
María;Bizum;454.49
Diego;Bizum;124.26
Teresa;Tarjeta de Crédito;479.96
Marta;Tarjeta de Crédito;450.41
Marta;Efectivo;226.3
Diego;Efectivo;114.69
Juan;Efectivo;159.51
Carmen;Tarjeta de Crédito;91.33
Sofía;Tarjeta de Crédito;65.99
Carmen;Efectivo;36.85
Teresa;Bizum;498.65
Pedro;Efectivo;264.72
Juan;Efectivo;427.98
Carmen;Bizum;349.1
Ana;Bizum;234.92
Lucía;Efectivo;408.94
Carmen;Tarjeta de Crédito;220.61
Miguel;Bizum;11.48
Lucía;Efectivo;22.1
Lucía;Bizum;357.75
Luis;Bizum;493.71
Elena;Efectivo;46.32
Teresa;Tarjeta de Crédito;190.13
Ana;Tarjeta de Crédito;264.41
Diego;Bizum;317.37
Sofía;Efectivo;153.16
Pedro;Efectivo;292.93
Ana;Bizum;233.73
Miguel;Tarjeta de Crédito;282.19
Miguel;Efectivo;121.82
Luis;Efectivo;47.66
Teresa;Tarjeta de Crédito;190.97
Isabel;Efectivo;197.73
Isabel;Tarjeta de Crédito;478.88
María;Bizum;375.05
Marta;Efectivo;19.57
Juan;Efectivo;277.12
Lucía;Bizum;342.02
Juan;Tarjeta de Crédito;273.81
María;Tarjeta de Crédito;192.65
Lucía;Bizum;157.51
Raúl;Bizum;457.06
Isabel;Bizum;470.77
Jorge;Efectivo;401.84
Jorge;Bizum;228.74
Isabel;Bizum;319.53
Sofía;Bizum;278.76
Isabel;Efectivo;270.01
Juan;Tarjeta de Crédito;379.48
María;Bizum;182.25
María;Efectivo;366.12
Laura;Bizum;421.56
Pedro;Efectivo;241.22
Luis;Tarjeta de Crédito;222.11
Miguel;Tarjeta de Crédito;388.59
Sofía;Bizum;494.11
Carmen;Efectivo;444.23
Carmen;Efectivo;149.03
Carlos;Bizum;59.32
Ana;Tarjeta de Crédito;214.36
Sofía;Bizum;14.2
Marta;Efectivo;362.11
Sofía;Efectivo;457.71
Teresa;Tarjeta de Crédito;139.3
Diego;Efectivo;442.79
Lucía;Bizum;480.42
Laura;Bizum;323.74
Luis;Efectivo;257.42
Elena;Efectivo;358.79
Ana;Tarjeta de Crédito;490.73
Antonio;Tarjeta de Crédito;466.09
Luis;Bizum;143.33
